time_s,emg,piezo,straining,vocal_resonance,phonation,breath_support
0.4172,770,545,1,0,0,0
0.4172,772,546,1,0,0,0
0.4172,771,546,1,0,0,0
0.4173,771,545,1,0,0,0
0.4213,810,546,1,0,0,0
0.4213,775,545,1,0,0,0
0.4213,772,545,1,0,0,0
0.4214,772,545,1,0,0,0
0.4254,770,545,1,0,0,0
0.4254,771,546,1,0,0,0
0.4255,771,545,1,0,0,0
0.4255,771,546,1,0,0,0
0.4295,772,544,1,0,0,0
0.4296,783,545,1,0,0,0
0.4296,782,544,1,0,0,0
0.4296,782,546,1,0,0,0
0.4336,782,545,1,0,0,0
0.4336,781,545,1,0,0,0
0.4336,783,546,1,0,0,0
0.4337,782,545,1,0,0,0
0.4377,782,546,1,0,0,0
0.4377,782,545,1,0,0,0
0.4377,781,546,1,0,0,0
0.4378,771,545,1,0,0,0
0.4418,771,545,1,0,0,0
0.4418,772,545,1,0,0,0
0.4418,772,546,1,0,0,0
0.4419,771,546,1,0,0,0
0.4419,771,545,1,0,0,0
0.4458,772,545,1,0,0,0
0.4459,772,545,1,0,0,0
0.4459,772,546,1,0,0,0
0.4460,771,545,1,0,0,0
0.4500,771,544,1,0,0,0
0.4500,771,545,1,0,0,0
0.4501,809,546,1,0,0,0
0.4501,776,545,1,0,0,0
0.4540,771,543,1,0,0,0
0.4541,771,545,1,0,0,0
0.4541,772,544,1,0,0,0
0.4541,772,544,1,0,0,0
0.4581,772,545,1,0,0,0
0.4581,771,545,1,0,0,0
0.4582,810,546,1,0,0,0
0.4582,774,545,1,0,0,0
0.4622,771,545,1,0,0,0
0.4623,771,545,1,0,0,0
0.4623,770,545,1,0,0,0
0.4623,772,546,1,0,0,0
0.4664,771,545,1,0,0,0
0.4664,771,545,1,0,0,0
0.4664,772,545,1,0,0,0
0.4665,772,545,1,0,0,0
0.4705,772,545,1,0,0,0
0.4705,809,546,1,0,0,0
0.4705,777,544,1,0,0,0
0.4706,782,544,1,0,0,0
0.4746,782,544,1,0,0,0
0.4746,782,544,1,0,0,0
0.4746,782,544,1,0,0,0
0.4747,783,541,1,0,0,0
0.4786,784,544,1,0,0,0
0.4787,782,544,1,0,0,0
