time_s,emg,piezo,straining,vocal_resonance,phonation,breath_support
0.0204,775,512,1,0,0,0
0.0205,772,512,1,0,0,0
0.0205,772,512,1,0,0,0
0.0205,771,512,1,0,0,0
0.0206,771,512,1,0,0,0
0.0206,771,512,1,0,0,0
0.0206,772,512,1,0,0,0
0.0207,772,512,1,0,0,0
0.0207,772,512,1,0,0,0
0.0208,771,512,1,0,0,0
0.0208,810,511,1,0,0,0
0.0208,775,512,1,0,0,0
0.0209,771,512,1,0,0,0
0.0209,772,512,1,0,0,0
0.0209,770,511,1,0,0,0
0.0210,773,512,1,0,0,0
0.0210,771,512,1,0,0,0
0.0210,771,512,1,0,0,0
0.0211,772,512,1,0,0,0
0.0211,783,512,1,0,0,0
0.0211,782,512,1,0,0,0
0.0212,782,512,1,0,0,0
0.0212,782,512,1,0,0,0
0.0212,783,512,1,0,0,0
0.0213,783,512,1,0,0,0
0.0213,782,512,1,0,0,0
0.0214,782,511,1,0,0,0
0.0214,782,512,1,0,0,0
0.0214,783,512,1,0,0,0
0.0215,771,512,1,0,0,0
0.0215,771,511,1,0,0,0
0.0215,771,512,1,0,0,0
0.0216,772,512,1,0,0,0
0.0216,773,512,1,0,0,0
0.0216,771,512,1,0,0,0
0.0217,771,511,1,0,0,0
0.0217,772,512,1,0,0,0
0.0218,772,512,1,0,0,0
0.0218,772,512,1,0,0,0
0.0218,771,512,1,0,0,0
0.0219,771,512,1,0,0,0
0.0219,810,512,1,0,0,0
0.0219,775,512,1,0,0,0
0.0220,771,512,1,0,0,0
0.0220,772,512,1,0,0,0
0.0220,772,511,1,0,0,0
0.0221,772,511,1,0,0,0
0.0221,771,512,1,0,0,0
0.0221,771,512,1,0,0,0
0.0222,811,512,1,0,0,0
0.0222,775,512,1,0,0,0
0.0222,772,512,1,0,0,0
0.0223,772,512,1,0,0,0
0.0223,771,512,1,0,0,0
0.0223,771,512,1,0,0,0
0.0224,771,512,1,0,0,0
0.0224,772,512,1,0,0,0
0.0225,772,512,1,0,0,0
0.0225,772,512,1,0,0,0
0.0225,771,511,1,0,0,0
0.0226,810,512,1,0,0,0
0.0226,773,512,1,0,0,0
0.0226,782,512,1,0,0,0
0.0227,782,511,1,0,0,0
0.0227,783,511,1,0,0,0
0.0227,783,512,1,0,0,0
0.0228,782,515,1,0,0,0
0.0228,782,512,1,0,0,0
0.0228,782,512,1,0,0,0
0.0229,783,512,1,0,0,0
0.0229,783,512,1,0,0,0
0.0229,782,512,1,0,0,0
0.0230,772,511,1,0,0,0
0.0230,772,512,1,0,0,0
0.0231,771,511,1,0,0,0
0.0231,771,512,1,0,0,0
0.0231,772,512,1,0,0,0
0.0232,810,512,1,0,0,0
0.0232,778,512,1,0,0,0
0.0232,771,511,1,0,0,0
0.0233,771,511,1,0,0,0
0.0233,772,512,1,0,0,0
0.0233,772,512,1,0,0,0
0.0234,772,512,1,0,0,0
0.0234,809,512,1,0,0,0
0.0234,775,512,1,0,0,0
0.0235,772,512,1,0,0,0
0.0235,772,512,1,0,0,0
0.0235,771,511,1,0,0,0
0.0236,771,512,1,0,0,0
0.0236,771,512,1,0,0,0
0.0236,772,512,1,0,0,0
0.0236,770,512,1,0,0,0
0.0237,772,512,1,0,0,0
0.0237,771,512,1,0,0,0
0.0237,771,511,1,0,0,0
0.0238,772,512,1,0,0,0
0.0238,772,511,1,0,0,0
0.0238,772,512,1,0,0,0
0.0238,810,512,1,0,0,0
0.0239,776,512,1,0,0,0
0.0239,771,511,1,0,0,0
0.0239,771,511,1,0,0,0
0.0240,810,512,1,0,0,0
0.0240,795,512,1,0,0,0
0.0240,784,512,1,0,0,0
0.0240,782,511,1,0,0,0
0.0241,783,511,1,0,0,0
0.0241,783,512,1,0,0,0
0.0241,782,512,1,0,0,0
0.0242,782,512,1,0,0,0
0.0242,782,511,1,0,0,0
0.0242,783,512,1,0,0,0
0.0243,782,512,1,0,0,0
0.0243,782,512,1,0,0,0
0.0243,772,511,1,0,0,0
0.0243,772,512,1,0,0,0
0.0244,771,511,1,0,0,0
0.0244,771,512,1,0,0,0
0.0244,771,512,1,0,0,0
0.0245,810,512,1,0,0,0
0.0245,778,512,1,0,0,0
0.0245,771,511,1,0,0,0
0.0245,771,512,1,0,0,0
0.0246,772,512,1,0,0,0
0.0246,772,512,1,0,0,0
0.0246,772,512,1,0,0,0
0.0247,809,512,1,0,0,0
0.0247,775,512,1,0,0,0
0.0247,772,512,1,0,0,0
0.0248,772,512,1,0,0,0
0.0248,771,512,1,0,0,0
0.0248,771,512,1,0,0,0
0.0248,771,511,1,0,0,0
0.0249,772,511,1,0,0,0
0.0249,772,512,1,0,0,0
0.0249,772,512,1,0,0,0
0.0250,771,512,1,0,0,0
0.0250,810,512,1,0,0,0
0.0250,775,511,1,0,0,0
0.0250,771,512,1,0,0,0
0.0251,772,512,1,0,0,0
0.0251,770,512,1,0,0,0
0.0251,772,512,1,0,0,0
0.0252,771,512,1,0,0,0
0.0252,771,512,1,0,0,0
0.0252,772,511,1,0,0,0
0.0253,783,512,1,0,0,0
0.0253,782,511,1,0,0,0
0.0253,782,511,1,0,0,0
0.0253,782,512,1,0,0,0
0.0254,783,512,1,0,0,0
0.0254,783,512,1,0,0,0
0.0254,782,512,1,0,0,0
0.0255,782,512,1,0,0,0
0.0255,782,512,1,0,0,0
0.0255,783,512,1,0,0,0
0.0255,771,512,1,0,0,0
0.0256,771,512,1,0,0,0
0.0256,772,511,1,0,0,0
0.0256,772,512,1,0,0,0
0.0257,772,512,1,0,0,0
0.0257,771,512,1,0,0,0
0.0257,771,512,1,0,0,0
0.0258,772,512,1,0,0,0
0.0258,772,512,1,0,0,0
0.0258,772,512,1,0,0,0
0.0258,771,512,1,0,0,0
0.0259,771,512,1,0,0,0
0.0259,810,512,1,0,0,0
0.0259,774,512,1,0,0,0
0.0260,771,511,1,0,0,0
0.0260,772,512,1,0,0,0
0.0260,772,512,1,0,0,0
0.0261,773,512,1,0,0,0
0.0261,771,512,1,0,0,0
0.0261,771,511,1,0,0,0
0.0261,811,512,1,0,0,0
0.0262,775,512,1,0,0,0
0.0262,772,512,1,0,0,0
0.0262,772,512,1,0,0,0
0.0263,771,512,1,0,0,0
0.0263,771,512,1,0,0,0
0.0263,771,512,1,0,0,0
0.0264,772,512,1,0,0,0
0.0264,772,511,1,0,0,0
0.0264,772,512,1,0,0,0
0.0264,771,512,1,0,0,0
0.0266,810,512,1,0,0,0
0.0266,773,511,1,0,0,0
0.0266,782,512,1,0,0,0
0.0267,782,512,1,0,0,0
0.0267,783,512,1,0,0,0
0.0267,783,511,1,0,0,0
0.0267,782,514,1,0,0,0
0.0268,782,511,1,0,0,0
0.0268,782,512,1,0,0,0
0.0268,783,512,1,0,0,0
0.0269,783,512,1,0,0,0
0.0269,782,512,1,0,0,0
0.0269,772,511,1,0,0,0
0.0270,772,512,1,0,0,0
0.0270,771,512,1,0,0,0
0.0270,771,511,1,0,0,0
0.0271,772,511,1,0,0,0
0.0271,810,512,1,0,0,0
0.0271,778,512,1,0,0,0
0.0271,771,512,1,0,0,0
0.0272,771,512,1,0,0,0
0.0272,772,511,1,0,0,0
0.0272,772,512,1,0,0,0
0.0273,772,512,1,0,0,0
0.0273,809,512,1,0,0,0
0.0273,775,512,1,0,0,0
0.0273,772,511,1,0,0,0
0.0274,772,512,1,0,0,0
0.0274,771,511,1,0,0,0
0.0274,771,512,1,0,0,0
0.0275,771,511,1,0,0,0
0.0275,771,512,1,0,0,0
0.0275,770,512,1,0,0,0
0.0275,772,512,1,0,0,0
0.0276,771,512,1,0,0,0
0.0276,771,512,1,0,0,0
0.0276,772,512,1,0,0,0
0.0276,772,512,1,0,0,0
0.0277,772,512,1,0,0,0
0.0277,810,512,1,0,0,0
0.0277,776,512,1,0,0,0
0.0277,771,512,1,0,0,0
0.0278,771,512,1,0,0,0
0.0278,810,512,1,0,0,0
0.0278,795,512,1,0,0,0
0.0278,783,512,1,0,0,0
